fixture,league,teams,goals,score
"{'id': 838352, 'referee': 'Paulo Cesar Zanovelli', 'timezone': 'UTC', 'date': '2022-11-08T22:00:00+00:00', 'timestamp': 1667944800, 'periods': {'first': 1667944800, 'second': 1667948400}, 'venue': {'id': None, 'name': 'Estadio Jornalista Mário Filho', 'city': 'Rio de Janeiro, Rio de Janeiro'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 37'}","{'home': {'id': 124, 'name': 'Fluminense', 'logo': 'https://media.api-sports.io/football/teams/124.png', 'winner': True}, 'away': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png', 'winner': False}}","{'home': 3, 'away': 0}","{'halftime': {'home': 0, 'away': 0}, 'fulltime': {'home': 3, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838353, 'referee': 'Wagner do Nascimento Magalhaes', 'timezone': 'UTC', 'date': '2022-11-09T00:30:00+00:00', 'timestamp': 1667953800, 'periods': {'first': 1667953800, 'second': 1667957400}, 'venue': {'id': None, 'name': 'Estádio Cícero Pompeu de Toledo', 'city': 'São Paulo, São Paulo'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 37'}","{'home': {'id': 126, 'name': 'Sao Paulo', 'logo': 'https://media.api-sports.io/football/teams/126.png', 'winner': False}, 'away': {'id': 119, 'name': 'Internacional', 'logo': 'https://media.api-sports.io/football/teams/119.png', 'winner': True}}","{'home': 0, 'away': 1}","{'halftime': {'home': 0, 'away': 1}, 'fulltime': {'home': 0, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838354, 'referee': 'Sávio Pereira', 'timezone': 'UTC', 'date': '2022-11-10T00:30:00+00:00', 'timestamp': 1668040200, 'periods': {'first': 1668040200, 'second': 1668043800}, 'venue': {'id': 258, 'name': 'Allianz Parque', 'city': 'São Paulo, São Paulo'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 37'}","{'home': {'id': 121, 'name': 'Palmeiras', 'logo': 'https://media.api-sports.io/football/teams/121.png', 'winner': True}, 'away': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png', 'winner': False}}","{'home': 2, 'away': 1}","{'halftime': {'home': 1, 'away': 1}, 'fulltime': {'home': 2, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838355, 'referee': 'Braulio da Silva Machado', 'timezone': 'UTC', 'date': '2022-11-10T23:00:00+00:00', 'timestamp': 1668121200, 'periods': {'first': 1668121200, 'second': 1668124800}, 'venue': {'id': 218, 'name': 'Estádio Nilton Santos', 'city': 'Rio de Janeiro'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 37'}","{'home': {'id': 120, 'name': 'Botafogo', 'logo': 'https://media.api-sports.io/football/teams/120.png', 'winner': True}, 'away': {'id': 128, 'name': 'Santos', 'logo': 'https://media.api-sports.io/football/teams/128.png', 'winner': False}}","{'home': 3, 'away': 0}","{'halftime': {'home': 1, 'away': 0}, 'fulltime': {'home': 3, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838356, 'referee': 'Rodrigo José Pereira de Lima', 'timezone': 'UTC', 'date': '2022-11-10T00:30:00+00:00', 'timestamp': 1668040200, 'periods': {'first': 1668040200, 'second': 1668043800}, 'venue': {'id': 248, 'name': 'Estádio Alfredo Jaconi', 'city': 'Caxias do Sul, Rio Grande do Sul'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 37'}","{'home': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png', 'winner': None}, 'away': {'id': 127, 'name': 'Flamengo', 'logo': 'https://media.api-sports.io/football/teams/127.png', 'winner': None}}","{'home': 2, 'away': 2}","{'halftime': {'home': 2, 'away': 1}, 'fulltime': {'home': 2, 'away': 2}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838357, 'referee': 'Ramon Abatti', 'timezone': 'UTC', 'date': '2022-11-09T23:30:00+00:00', 'timestamp': 1668036600, 'periods': {'first': 1668036600, 'second': 1668040200}, 'venue': {'id': 225, 'name': 'Estádio Governador Plácido Aderaldo Castelo', 'city': 'Fortaleza, Ceará'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 37'}","{'home': {'id': 154, 'name': 'Fortaleza EC', 'logo': 'https://media.api-sports.io/football/teams/154.png', 'winner': True}, 'away': {'id': 794, 'name': 'RB Bragantino', 'logo': 'https://media.api-sports.io/football/teams/794.png', 'winner': False}}","{'home': 6, 'away': 0}","{'halftime': {'home': 4, 'away': 0}, 'fulltime': {'home': 6, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838358, 'referee': 'Jean Pierre Goncalves Lima', 'timezone': 'UTC', 'date': '2022-11-10T00:30:00+00:00', 'timestamp': 1668040200, 'periods': {'first': 1668040200, 'second': 1668043800}, 'venue': {'id': 211, 'name': 'Estádio Antônio Accioly', 'city': 'Goiânia, Goiás'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 37'}","{'home': {'id': 144, 'name': 'Atletico Goianiense', 'logo': 'https://media.api-sports.io/football/teams/144.png', 'winner': None}, 'away': {'id': 134, 'name': 'Atletico Paranaense', 'logo': 'https://media.api-sports.io/football/teams/134.png', 'winner': None}}","{'home': 1, 'away': 1}","{'halftime': {'home': 0, 'away': 0}, 'fulltime': {'home': 1, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838359, 'referee': 'Luiz Flávio', 'timezone': 'UTC', 'date': '2022-11-08T22:00:00+00:00', 'timestamp': 1667944800, 'periods': {'first': 1667944800, 'second': 1667948400}, 'venue': {'id': 214, 'name': 'Estádio Aderbal Ramos da Silva', 'city': 'Florianópolis, Santa Catarina'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 37'}","{'home': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png', 'winner': True}, 'away': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png', 'winner': False}}","{'home': 2, 'away': 0}","{'halftime': {'home': 0, 'away': 0}, 'fulltime': {'home': 2, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838360, 'referee': 'Marcelo de Lima Henrique', 'timezone': 'UTC', 'date': '2022-11-08T22:00:00+00:00', 'timestamp': 1667944800, 'periods': {'first': 1667944800, 'second': 1667948400}, 'venue': {'id': 230, 'name': 'Estádio Major Antônio Couto Pereira', 'city': 'Curitiba, Paraná'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 37'}","{'home': {'id': 147, 'name': 'Coritiba', 'logo': 'https://media.api-sports.io/football/teams/147.png', 'winner': None}, 'away': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png', 'winner': None}}","{'home': 2, 'away': 2}","{'halftime': {'home': 2, 'away': 1}, 'fulltime': {'home': 2, 'away': 2}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838361, 'referee': 'Leandro Vuaden', 'timezone': 'UTC', 'date': '2022-11-13T19:00:00+00:00', 'timestamp': 1668366000, 'periods': {'first': 1668366000, 'second': 1668369600}, 'venue': {'id': 206, 'name': 'Estádio Raimundo Sampaio', 'city': 'Belo Horizonte, Minas Gerais'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 38'}","{'home': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png', 'winner': None}, 'away': {'id': 144, 'name': 'Atletico Goianiense', 'logo': 'https://media.api-sports.io/football/teams/144.png', 'winner': None}}","{'home': 1, 'away': 1}","{'halftime': {'home': 1, 'away': 1}, 'fulltime': {'home': 1, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838362, 'referee': 'Edina Alves Batista', 'timezone': 'UTC', 'date': '2022-11-12T19:00:00+00:00', 'timestamp': 1668279600, 'periods': {'first': 1668279600, 'second': 1668283200}, 'venue': {'id': None, 'name': 'Estadio Jornalista Mário Filho', 'city': 'Rio de Janeiro, Rio de Janeiro'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 38'}","{'home': {'id': 127, 'name': 'Flamengo', 'logo': 'https://media.api-sports.io/football/teams/127.png', 'winner': False}, 'away': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png', 'winner': True}}","{'home': 1, 'away': 2}","{'halftime': {'home': 1, 'away': 1}, 'fulltime': {'home': 1, 'away': 2}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838363, 'referee': 'Jean Pierre Goncalves Lima', 'timezone': 'UTC', 'date': '2022-11-13T19:00:00+00:00', 'timestamp': 1668366000, 'periods': {'first': 1668366000, 'second': 1668369600}, 'venue': {'id': 220, 'name': 'Estádio Nabi Abi Chedid', 'city': 'Bragança Paulista, São Paulo'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 38'}","{'home': {'id': 794, 'name': 'RB Bragantino', 'logo': 'https://media.api-sports.io/football/teams/794.png', 'winner': False}, 'away': {'id': 124, 'name': 'Fluminense', 'logo': 'https://media.api-sports.io/football/teams/124.png', 'winner': True}}","{'home': 0, 'away': 1}","{'halftime': {'home': 0, 'away': 1}, 'fulltime': {'home': 0, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838364, 'referee': 'Braulio da Silva Machado', 'timezone': 'UTC', 'date': '2022-11-13T19:00:00+00:00', 'timestamp': 1668366000, 'periods': {'first': 1668366000, 'second': 1668369600}, 'venue': {'id': 11531, 'name': 'Neo Química Arena', 'city': 'São Paulo, São Paulo'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 38'}","{'home': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png', 'winner': False}, 'away': {'id': 1062, 'name': 'Atletico-MG', 'logo': 'https://media.api-sports.io/football/teams/1062.png', 'winner': True}}","{'home': 0, 'away': 1}","{'halftime': {'home': 0, 'away': 1}, 'fulltime': {'home': 0, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838365, 'referee': 'Wagner do Nascimento Magalhaes', 'timezone': 'UTC', 'date': '2022-11-13T19:00:00+00:00', 'timestamp': 1668366000, 'periods': {'first': 1668366000, 'second': 1668369600}, 'venue': {'id': 10494, 'name': 'Estádio Urbano Caldeira', 'city': 'Santos, São Paulo'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 38'}","{'home': {'id': 128, 'name': 'Santos', 'logo': 'https://media.api-sports.io/football/teams/128.png', 'winner': False}, 'away': {'id': 154, 'name': 'Fortaleza EC', 'logo': 'https://media.api-sports.io/football/teams/154.png', 'winner': True}}","{'home': 0, 'away': 2}","{'halftime': {'home': 0, 'away': 0}, 'fulltime': {'home': 0, 'away': 2}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838366, 'referee': 'Bruno Arleu de Araujo', 'timezone': 'UTC', 'date': '2022-11-13T19:00:00+00:00', 'timestamp': 1668366000, 'periods': {'first': 1668366000, 'second': 1668369600}, 'venue': {'id': 244, 'name': 'Estádio José Pinheiro Borda', 'city': 'Porto Alegre, Rio Grande do Sul'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 38'}","{'home': {'id': 119, 'name': 'Internacional', 'logo': 'https://media.api-sports.io/football/teams/119.png', 'winner': True}, 'away': {'id': 121, 'name': 'Palmeiras', 'logo': 'https://media.api-sports.io/football/teams/121.png', 'winner': False}}","{'home': 3, 'away': 0}","{'halftime': {'home': 2, 'away': 0}, 'fulltime': {'home': 3, 'away': 0}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838367, 'referee': 'Paulo Henrique Schleinch Vollkopf', 'timezone': 'UTC', 'date': '2022-11-13T19:00:00+00:00', 'timestamp': 1668366000, 'periods': {'first': 1668366000, 'second': 1668369600}, 'venue': {'id': 225, 'name': 'Estádio Governador Plácido Aderaldo Castelo', 'city': 'Fortaleza, Ceará'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 38'}","{'home': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png', 'winner': True}, 'away': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png', 'winner': False}}","{'home': 4, 'away': 1}","{'halftime': {'home': 2, 'away': 0}, 'fulltime': {'home': 4, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838368, 'referee': 'Marcelo de Lima Henrique', 'timezone': 'UTC', 'date': '2022-11-13T19:00:00+00:00', 'timestamp': 1668366000, 'periods': {'first': 1668366000, 'second': 1668369600}, 'venue': {'id': 240, 'name': 'Estádio de Hailé Pinheiro', 'city': 'Goiânia, Goiás'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 38'}","{'home': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png', 'winner': False}, 'away': {'id': 126, 'name': 'Sao Paulo', 'logo': 'https://media.api-sports.io/football/teams/126.png', 'winner': True}}","{'home': 0, 'away': 4}","{'halftime': {'home': 0, 'away': 1}, 'fulltime': {'home': 0, 'away': 4}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
"{'id': 838369, 'referee': 'Flavio Rodrigues De Souza', 'timezone': 'UTC', 'date': '2022-11-13T19:00:00+00:00', 'timestamp': 1668366000, 'periods': {'first': 1668366000, 'second': 1668369600}, 'venue': {'id': 235, 'name': 'Arena Pantanal', 'city': 'Cuiabá, Mato Grosso'}, 'status': {'long': 'Match Finished', 'short': 'FT', 'elapsed': 90}}","{'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022, 'round': 'Regular Season - 38'}","{'home': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png', 'winner': True}, 'away': {'id': 147, 'name': 'Coritiba', 'logo': 'https://media.api-sports.io/football/teams/147.png', 'winner': False}}","{'home': 2, 'away': 1}","{'halftime': {'home': 2, 'away': 0}, 'fulltime': {'home': 2, 'away': 1}, 'extratime': {'home': None, 'away': None}, 'penalty': {'home': None, 'away': None}}"
